bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,fips,yearbuilt
3,2.0,1132,348296,6037,1984
3,3.0,2025,257359,6037,1985
4,2.0,1936,467014,6037,1964
4,2.0,1735,443000,6037,1967
3,2.0,1400,125022,6037,1962
3,2.0,1937,65955,6037,1950
4,2.0,1224,221903,6037,1947
3,2.0,1128,167049,6037,1960
3,1.0,1580,636371,6037,1917
4,2.0,1979,71220,6037,1961
3,2.0,1491,85897,6037,1962
3,3.0,1552,513000,6037,1956
3,2.0,1628,247371,6037,1963
2,1.0,1068,164091,6037,1946
3,3.0,1385,324326,6037,1940
4,2.0,1122,41159,6037,1955
3,2.0,1254,273215,6037,1960
3,2.0,1275,346902,6037,1956
3,2.0,1141,137064,6037,1947
3,2.0,1266,132418,6037,1955
2,2.0,924,375000,6037,1927
5,2.0,1553,181124,6037,1923
3,3.0,1424,236714,6037,1947
4,3.0,2578,362166,6037,1940
2,2.0,1642,79477,6037,1941
2,1.0,891,156905,6037,1948
3,1.0,1134,277317,6037,1927
3,2.0,1025,45151,6037,1958
2,1.0,1138,50484,6037,1929
3,1.0,1248,374000,6037,1927
4,2.0,1314,274532,6037,1951
3,2.0,1646,111195,6037,1961
3,2.0,1297,413177,6037,1963
3,2.0,1182,63947,6037,1962
3,1.0,2056,254254,6037,1950
3,2.0,1333,344836,6037,1977
3,2.0,1354,440000,6037,1957
3,1.0,1022,363000,6037,1959
4,3.0,2533,349486,6037,1942
3,2.0,1098,283500,6037,1946
3,2.0,1714,203436,6037,1969
3,2.0,3255,624093,6037,1951
4,2.0,1428,332569,6037,1933
4,2.0,1125,272595,6037,1954
3,1.0,1127,171907,6037,1948
2,1.0,1113,163336,6037,1949
3,1.0,1056,251064,6037,1946
4,2.0,1360,228328,6037,1955
4,2.0,1416,291841,6037,1954
4,3.0,1655,357034,6037,1955
3,1.0,1116,280862,6037,1947
3,1.0,1116,167831,6037,1947
4,2.0,2261,169570,6037,1958
2,2.0,1322,161659,6037,1953
3,3.0,1886,264027,6037,1947
4,2.0,1625,256132,6037,1964
3,2.0,1512,344833,6037,1965
3,2.0,1710,173391,6037,1965
3,2.0,1144,371702,6037,1971
3,2.0,1196,163708,6037,1956
3,2.0,1118,230503,6037,1953
3,2.0,1435,322801,6037,1965
3,2.0,1498,399000,6037,1969
3,2.0,1876,539015,6037,1939
2,3.0,1718,911595,6037,1937
3,2.0,1286,441975,6037,1938
3,2.0,1686,750166,6037,1926
2,1.0,805,511000,6037,1923
3,2.0,1745,537508,6037,1937
3,2.0,1484,508659,6037,1936
3,2.0,1650,393837,6037,2007
3,1.0,1095,499310,6037,1947
3,1.0,1036,610165,6037,1947
4,3.0,3140,954105,6037,2007
3,1.0,1108,670065,6037,1941
3,2.0,1393,240230,6037,1941
3,2.0,1988,529712,6037,1936
2,2.0,1467,234728,6037,1941
3,2.0,1393,381878,6037,1941
3,2.0,1215,480409,6037,1941
4,2.0,1434,474641,6037,1926
2,1.0,866,727671,6037,1923
3,2.0,1172,700000,6037,1926
2,1.0,940,219384,6037,1939
2,1.0,1260,756360,6037,1925
2,1.0,817,353677,6037,1951
3,2.0,1216,449136,6037,1949
2,1.0,978,64290,6037,1941
2,1.0,912,195050,6037,1940
3,2.0,1509,77498,6037,1941
2,2.0,1540,709951,6037,1939
3,2.0,1893,333734,6037,1948
2,2.0,1317,327137,6037,1946
3,2.0,1565,79453,6037,1947
3,2.0,1234,88890,6037,1949
3,1.0,1679,67965,6037,1941
3,2.0,1471,541127,6037,1947
4,4.0,3615,746604,6037,1988
3,3.0,1819,353121,6037,1950
4,3.0,2240,130028,6037,1957
5,4.0,2398,702258,6037,1954
2,2.0,1556,249240,6037,1942
3,2.0,1951,109511,6037,1956
4,2.0,2177,773814,6037,1944
3,2.0,1349,588012,6037,1951
4,2.0,2301,320414,6037,1951
2,1.0,1210,63124,6037,1947
2,1.0,968,206271,6037,1926
2,1.0,830,464900,6037,1941
3,2.0,1577,287232,6037,1940
2,1.0,854,162105,6037,1940
4,2.0,1398,515238,6037,1940
2,1.0,1119,489374,6037,1937
3,3.0,1929,706243,6037,1950
3,2.0,1775,424240,6037,1951
4,2.0,2452,169535,6037,1940
4,2.0,1546,413679,6037,1924
3,2.0,1985,364721,6037,1920
3,2.0,1680,312011,6037,1947
3,3.0,2012,790576,6037,1938
3,1.0,1296,66633,6037,1926
2,1.0,1283,626497,6037,1939
2,1.0,954,159404,6037,1946
2,1.0,1216,605173,6037,1929
3,2.0,1588,623165,6037,1941
4,2.0,1506,77532,6037,1942
2,1.0,1325,66430,6037,1938
3,1.0,1166,649760,6037,1938
5,3.0,2763,917486,6037,1946
3,3.0,2269,630198,6037,1939
4,2.0,2076,387693,6037,1941
2,1.0,964,639500,6037,1940
3,2.0,1534,323575,6037,1939
3,2.0,1441,413679,6037,1939
4,2.0,1881,368890,6037,1944
3,2.0,1604,66636,6037,1944
2,1.0,954,292115,6037,1946
2,1.0,1499,133313,6037,1955
2,1.0,1227,568615,6037,1939
2,3.0,1642,94698,6037,1937
3,3.0,1897,408371,6037,1939
3,1.0,1004,64757,6037,1940
2,1.0,1160,69765,6037,1941
2,1.0,832,468397,6037,1940
3,1.0,1424,416416,6037,1944
2,1.0,1138,321150,6037,1937
4,1.0,1240,221145,6037,1938
3,2.0,1460,66429,6037,1940
3,2.0,1675,488660,6037,1998
2,2.0,1087,562398,6037,1932
3,2.0,1976,125872,6037,1969
3,3.0,2897,1017896,6037,1952
3,3.0,3074,599587,6037,1953
2,2.0,1846,888343,6037,1926
2,1.0,1347,293280,6037,1931
3,3.0,3183,618916,6037,1925
2,1.0,1164,233874,6037,1939
2,1.0,1185,602000,6037,1925
2,2.0,1386,407438,6037,1939
3,3.0,2390,781147,6037,1999
4,3.0,2086,502278,6037,1941
3,1.0,1367,630932,6037,1939
3,2.0,1679,484848,6037,1936
3,1.0,1180,478355,6037,1945
2,1.0,1011,367437,6037,1941
4,3.0,1648,417718,6037,1929
4,2.0,1547,359828,6037,1944
2,1.0,842,388057,6037,1940
3,2.0,1739,235895,6037,1956
3,1.0,1004,226714,6037,1939
3,1.0,1045,182722,6037,1953
3,1.0,1094,56702,6037,1950
3,2.0,1251,63322,6037,1953
4,3.0,1751,295287,6037,1959
2,1.0,1078,88675,6037,1952
3,2.0,868,129646,6037,1947
2,1.0,889,50690,6037,1943
3,2.0,1787,90222,6037,1942
2,1.0,968,329956,6037,1948
5,3.0,2632,740116,6037,1963
3,2.0,1178,123372,6037,1950
4,2.0,1302,181848,6037,1950
2,1.0,940,359500,6037,1950
3,2.0,1419,68083,6037,1956
4,3.0,2120,704161,6037,1970
2,1.0,2188,268271,6037,1952
3,2.0,1344,847790,6037,1957
4,3.0,2187,531037,6037,1959
3,3.0,1953,451866,6037,1975
4,4.0,3568,304542,6037,1939
3,3.0,2679,530818,6037,1988
3,2.0,1632,877364,6037,1955
3,3.0,3220,299317,6037,1960
3,4.0,2978,463179,6037,1964
3,3.0,2016,372591,6037,1947
4,3.0,2514,413811,6037,1960
2,2.0,2001,873795,6037,1963
3,2.0,1701,115932,6037,1955
2,4.0,2121,546266,6037,1936
3,2.0,1586,106820,6037,1936
3,2.0,1542,666775,6037,1937
2,1.0,1383,261392,6037,1927
2,2.0,1275,183646,6037,1940
2,2.0,1351,89212,6037,1948
2,1.0,1432,278089,6037,1941
3,3.0,1992,592398,6037,1940
2,1.0,1292,361758,6037,1941
3,2.0,1996,101222,6037,1964
3,2.0,1827,499559,6037,1938
3,3.0,2362,168837,6037,1938
3,3.0,1940,516951,6037,1951
3,2.0,1486,540919,6037,1951
4,3.0,2224,567799,6037,1951
3,3.0,2668,574041,6037,1954
2,2.0,1537,696040,6037,1952
2,2.0,1398,97710,6037,1954
3,2.0,1943,837580,6037,1955
4,3.0,3272,622297,6037,1955
3,3.0,1553,96672,6037,1950
3,2.0,1503,908300,6037,1945
2,2.0,1477,189903,6037,1947
2,2.0,1690,116169,6037,1941
2,2.0,1832,385964,6037,1939
2,1.0,1340,227011,6037,1942
3,2.0,1643,579131,6037,1939
4,3.0,1883,327038,6037,1948
2,2.0,1310,394661,6037,1948
4,3.0,2700,477574,6037,1983
3,2.0,1737,725903,6037,1950
3,2.0,1578,583570,6037,1950
3,2.0,1879,294224,6037,1956
2,1.0,1325,65188,6037,1940
3,2.0,1366,77825,6037,1954
5,3.0,2176,735000,6037,1953
2,1.0,1178,599831,6037,1951
2,2.0,1751,439135,6037,1950
3,3.0,2218,124634,6037,1963
3,3.0,2213,364169,6037,1959
3,2.0,1610,152964,6037,1952
4,4.0,2735,651433,6037,1928
3,2.0,1492,333629,6037,1943
3,2.0,1436,231693,6037,1952
2,1.0,938,312068,6037,1948
2,2.0,1498,63944,6037,1952
2,1.0,896,159680,6037,1941
2,1.0,1142,82437,6037,1940
3,2.0,1212,251709,6037,1952
3,2.0,1575,99965,6037,1947
2,1.0,1178,485705,6037,1940
2,2.0,1402,223790,6037,1938
3,2.0,1437,199016,6037,1956
3,2.0,1600,203969,6037,1950
3,1.0,957,339530,6037,1947
3,2.0,1898,265519,6037,1953
3,2.0,1923,600608,6037,1949
3,2.0,1972,636620,6037,1953
3,3.0,1716,221685,6037,1926
2,2.0,1890,204882,6037,1949
4,3.0,2201,649000,6037,1960
3,2.0,1393,380718,6037,1954
4,4.0,1804,346284,6037,1936
4,2.0,1820,225617,6037,1956
3,2.0,1540,369852,6037,1956
3,2.0,1654,468871,6037,1955
3,2.0,1339,129809,6037,1951
3,1.0,1040,79577,6037,1950
3,2.0,1428,452500,6037,1947
3,1.0,1247,127198,6037,1947
5,3.0,1863,609000,6037,1942
3,2.0,1266,344809,6037,1947
2,2.0,1561,249575,6037,1950
2,1.0,1032,299856,6037,1924
3,2.0,1705,386172,6037,1965
4,2.0,1040,244573,6037,1941
3,2.0,1660,330830,6037,1947
4,2.0,1514,180134,6037,1952
3,1.0,984,212205,6037,1949
3,1.0,1015,212205,6037,1944
2,1.0,1360,234833,6037,1948
3,2.0,1591,441633,6037,1967
2,1.0,1008,198128,6037,1944
3,1.0,996,129438,6037,1944
3,1.0,1026,427000,6037,1945
3,1.0,1008,194734,6037,1948
3,2.0,1312,343473,6037,1956
2,1.0,900,276332,6037,1941
3,2.0,1725,341891,6037,1966
3,1.0,1017,391885,6037,1949
3,1.0,1026,246608,6037,1948
4,3.0,1790,134694,6037,1948
3,1.0,1065,323511,6037,1951
3,2.0,1596,74309,6037,1953
4,1.0,1418,336562,6037,1954
4,2.0,1872,232743,6037,1962
4,2.0,2263,555128,6037,1955
3,3.0,2240,252502,6037,1957
3,2.0,1764,375594,6037,1961
3,2.0,1484,428201,6037,1956
3,3.0,2629,698910,6037,1967
3,3.0,2269,363002,6037,1966
4,4.0,3167,748626,6037,1969
5,3.0,2754,221517,6037,1960
5,3.0,2488,186351,6037,1961
4,3.0,2810,380775,6037,1965
3,3.0,1854,926843,6037,1966
4,3.0,3213,684611,6037,1959
3,3.0,2360,977282,6037,1957
2,2.0,1821,776888,6037,1940
4,3.0,2982,777734,6037,1939
3,2.0,2082,759523,6037,1955
3,3.0,2183,140792,6037,1952
4,3.0,2828,222236,6037,1948
3,2.0,2318,157564,6037,1960
3,2.0,2145,320919,6037,1955
3,2.0,1787,397270,6037,1956
2,2.0,2629,203016,6037,1956
2,1.0,1071,444000,6037,1939
4,3.0,2543,727695,6037,1947
2,2.0,1917,581357,6037,1948
3,3.0,2328,185765,6037,1973
3,3.0,2854,225916,6037,1970
2,2.0,1560,258225,6037,1940
3,2.0,1436,704399,6037,1984
2,2.0,1022,181388,6037,1948
4,3.0,2312,348453,6037,1948
3,3.0,2033,388074,6037,1952
3,3.0,2471,259935,6037,1951
5,3.0,2144,408711,6037,1937
2,2.0,1270,649101,6037,1948
2,1.0,1057,815000,6037,1940
3,3.0,1793,373305,6037,1940
2,2.0,1696,790574,6037,1947
3,2.0,1847,822351,6037,1946
3,1.0,1160,84453,6037,1949
3,2.0,1148,351238,6037,1941
3,4.0,2044,836081,6037,1941
3,2.0,1432,508492,6037,1940
3,2.0,1412,752000,6037,1951
4,3.0,2210,490636,6037,1962
2,2.0,1815,440247,6037,1952
3,3.0,2087,181448,6037,1950
2,2.0,1239,305091,6037,1950
2,2.0,1615,227563,6037,1954
3,3.0,1885,678273,6037,1949
2,1.0,752,494426,6037,1949
2,1.0,803,56489,6037,1949
2,1.0,972,343026,6037,1949
2,2.0,1411,291649,6037,1952
3,1.0,1101,61666,6037,1949
2,1.0,1292,429365,6037,1940
2,1.0,800,49864,6037,1947
2,2.0,1181,483441,6037,1938
2,2.0,1480,105574,6037,1955
4,3.0,1948,379950,6037,1956
3,3.0,2016,870000,6037,1955
3,2.0,1720,477465,6037,1955
3,2.0,1643,209797,6037,1955
2,1.0,926,311974,6037,1951
3,2.0,1266,334587,6037,1950
3,2.0,780,188689,6037,1941
3,2.0,1782,245563,6037,1950
3,3.0,1873,307134,6037,1958
4,3.0,2220,108473,6037,1941
4,2.0,1696,92110,6037,1947
2,2.0,2166,174986,6037,1934
2,2.0,1955,200962,6037,1955
3,2.0,1499,497706,6037,1931
3,2.0,1728,438000,6037,1953
3,3.0,2143,299428,6037,1949
3,2.0,1484,48826,6037,1955
2,2.0,1396,408899,6037,1952
2,1.0,986,268294,6037,1950
2,1.0,1105,212913,6037,1950
3,2.0,1352,230763,6037,1958
5,2.0,1437,334117,6037,1950
4,2.0,1602,63736,6037,1952
3,2.0,1216,53387,6037,1953
3,1.0,1148,254564,6037,1949
2,2.0,1369,205299,6037,1949
3,1.0,1118,355336,6037,1947
3,2.0,1615,264609,6037,1950
3,2.0,1662,415924,6037,1956
2,1.0,1095,164436,6037,1949
3,2.0,1649,274197,6037,1951
4,3.0,1926,275849,6037,1978
3,2.0,1306,212932,6037,1949
2,1.0,810,378000,6037,1950
3,2.0,1419,203463,6037,1978
3,2.0,1371,214215,6037,1948
3,2.0,1336,433500,6037,1951
2,1.0,957,43850,6037,1947
3,3.0,2133,94225,6037,1954
3,2.0,1862,440438,6037,1991
3,2.0,1362,186363,6037,1955
2,1.0,958,161736,6037,1937
2,1.0,690,38257,6037,1925
3,2.0,1292,299690,6037,1951
2,2.0,1194,81956,6037,1923
4,4.0,2616,475804,6037,1991
3,2.0,1247,433000,6037,1948
3,2.0,1534,288259,6037,1963
3,1.0,1190,194005,6037,1951
2,1.0,872,169843,6037,1940
3,2.0,2104,418694,6037,1972
2,1.0,1167,175396,6037,1949
3,2.0,1801,113426,6037,1953
2,2.0,1496,196911,6037,1948
2,2.0,1568,443081,6037,1948
3,2.0,1418,520000,6037,1952
4,2.0,1422,305827,6037,1948
5,3.0,2873,310253,6037,1948
3,2.0,1673,226710,6037,1954
3,2.0,1331,226833,6037,1953
4,2.0,1679,450286,6037,1955
4,2.0,1567,411175,6037,1951
2,1.0,806,385000,6037,1950
3,2.0,1248,457000,6037,1950
3,2.0,1105,336547,6037,1951
3,2.0,1120,414575,6037,1950
3,2.0,1225,392000,6037,1949
5,2.0,1358,228643,6037,1949
2,2.0,1112,176606,6037,1949
3,2.0,1508,103946,6037,1949
5,4.0,2389,524000,6037,1929
2,1.0,806,368000,6037,1948
3,1.0,1066,67628,6037,1954
3,2.0,1173,239859,6037,1948
4,2.0,1525,450000,6037,1951
3,1.0,1143,53181,6037,1948
3,2.0,1575,210480,6037,1957
2,2.0,1246,494110,6037,1952
2,2.0,1235,274841,6037,1952
2,1.0,1175,230412,6037,1951
3,2.0,1834,502232,6037,1950
3,1.0,1100,326802,6037,1950
3,2.0,1521,226344,6037,1951
3,1.0,1102,56075,6037,1951
3,2.0,1246,475000,6037,1950
3,2.0,1540,590000,6037,1950
3,1.0,1148,437000,6037,1951
3,1.0,1371,486000,6037,1951
3,2.0,1266,360910,6037,1951
4,2.0,1692,428762,6037,1952
4,4.0,3411,588067,6037,1950
3,2.0,1243,728000,6037,1949
4,3.0,2905,955290,6037,1948
3,1.0,1053,214213,6037,1948
4,3.0,2171,710895,6037,1977
5,3.0,3217,756996,6037,1974
4,4.0,3115,733362,6037,1969
4,3.0,2538,947614,6037,1968
4,3.0,2746,642677,6037,1963
5,4.0,2935,571592,6037,1965
4,2.0,2165,386893,6037,1958
4,3.0,2847,618566,6037,1964
5,3.0,2719,738268,6037,1963
3,3.0,2673,195294,6037,1954
5,4.0,3324,752574,6037,1964
5,3.0,2396,343820,6037,1960
5,3.0,3259,687176,6037,1973
5,4.0,2966,917223,6037,1962
3,2.0,2074,127593,6037,1959
3,3.0,2350,740283,6037,1955
5,3.0,3259,719517,6037,1974
3,2.0,2001,774730,6037,1965
4,3.0,2466,213159,6037,1972
4,3.0,2896,678737,6037,1965
3,3.0,2956,913725,6037,1986
3,2.0,1308,626000,6037,1954
3,2.0,1696,610000,6037,1956
4,3.0,2545,421951,6037,1981
3,1.0,1070,230555,6037,1950
3,2.0,1535,634530,6037,1953
2,1.0,1134,371920,6037,1956
4,3.0,2211,686553,6037,1974
3,2.0,1768,585075,6037,1954
3,2.0,1383,572649,6037,1954
3,2.0,1231,77208,6037,1955
3,3.0,3086,788916,6037,1978
2,2.0,1745,660000,6037,1940
2,1.0,1008,201240,6037,1952
3,2.0,1972,555031,6037,1951
3,2.0,2183,148446,6037,1955
3,3.0,2776,1035533,6037,1939
3,3.0,2357,134155,6037,1954
4,4.0,3586,979444,6037,1989
4,3.0,2735,749360,6037,1961
3,2.0,1672,246256,6037,1954
3,2.0,1611,608000,6037,1949
3,2.0,2200,470442,6037,1949
2,2.0,1162,522853,6037,1949
4,3.0,2752,602744,6037,1989
5,3.0,2305,251778,6037,1953
4,2.0,1748,90657,6037,1955
4,3.0,2264,586028,6037,2000
3,2.0,1404,426408,6037,1961
3,3.0,1791,302665,6037,1957
3,2.0,1800,687300,6037,1959
3,3.0,1800,125461,6037,1961
4,3.0,2185,331996,6037,1960
3,3.0,2142,100604,6037,1963
3,2.0,1628,527000,6037,1954
4,2.0,1451,271472,6037,1956
2,1.0,864,34874,6037,1954
3,2.0,1380,393501,6037,1954
3,2.0,1304,211936,6037,1955
4,2.0,1517,334225,6037,1953
3,3.0,2004,328921,6037,1951
3,2.0,1306,277394,6037,1953
3,2.0,1591,262250,6037,1953
4,2.0,2130,499633,6037,1957
5,3.0,1572,277477,6037,1953
4,2.0,1392,375293,6037,1954
3,2.0,1255,134474,6037,1955
3,1.0,1070,111886,6037,1952
3,2.0,1365,291783,6037,1952
3,2.0,1483,68579,6037,1956
5,3.0,1932,504432,6037,1956
4,2.0,1584,83202,6037,1956
3,2.0,1282,425000,6037,1952
4,2.0,1679,446552,6037,1955
3,2.0,1502,92319,6037,1955
3,1.0,1016,361000,6037,1951
2,2.0,950,373827,6037,1951
3,2.0,1435,460000,6037,1951
3,1.0,999,411000,6037,1951
3,2.0,1368,416000,6037,1953
2,1.0,822,99451,6037,1949
3,2.0,1275,343274,6037,1954
2,1.0,950,172273,6037,1951
3,1.0,1052,60423,6037,1951
3,2.0,2081,600607,6037,1953
3,2.0,1227,323615,6037,1951
3,2.0,1170,426405,6037,1957
4,2.0,1565,81755,6037,1954
3,1.0,1110,329956,6037,1947
3,2.0,1536,169716,6037,1954
3,2.0,1512,193007,6037,1956
4,1.0,1154,310025,6037,1952
4,2.0,1640,360751,6037,1927
2,1.0,800,87583,6037,1948
3,1.0,1148,426000,6037,1947
3,1.0,1043,253452,6037,1950
4,2.0,1619,199252,6037,1950
4,3.0,2386,393422,6037,1986
4,3.0,2591,459526,6037,1998
4,3.0,2244,109723,6037,1955
3,2.0,2192,315858,6037,1962
4,2.0,1410,80722,6037,1951
3,3.0,2649,370836,6037,1958
3,1.0,1353,120966,6037,1950
2,1.0,1304,460472,6037,1950
2,2.0,1080,310627,6037,1949
3,1.0,1017,351733,6037,1949
3,2.0,1381,229110,6037,1949
2,1.0,884,295746,6037,1950
5,4.0,2731,481603,6037,1950
3,1.0,1125,104373,6037,1949
3,1.0,1480,344834,6037,1949
2,2.0,2010,416283,6037,1940
4,2.0,1369,190591,6037,1950
3,2.0,1338,380039,6037,1941
2,1.0,956,212889,6037,1939
5,4.0,2476,428626,6037,1953
3,1.0,1092,277387,6037,1951
4,3.0,2670,452988,6037,2001
3,1.0,1115,53797,6037,1952
3,1.0,1133,318576,6037,1952
4,2.0,1851,461000,6037,1975
3,2.0,1327,415051,6037,1954
3,2.0,1251,274560,6037,1953
4,3.0,2204,566000,6037,1970
3,2.0,1337,197747,6037,1955
4,3.0,2466,139037,6037,1968
3,2.0,1629,256515,6037,1982
2,1.0,1008,227272,6037,1947
3,3.0,2147,333129,6037,1988
3,1.0,2605,279468,6037,1916
4,2.0,1991,504512,6037,1978
3,2.0,1386,71604,6037,1957
3,2.0,1787,546000,6037,1960
3,2.0,1380,266531,6037,1954
3,2.0,1751,415968,6037,1954
4,3.0,2233,520000,6037,1979
3,2.0,1635,434922,6037,1946
3,3.0,2828,465368,6037,2000
2,1.0,1215,237092,6037,1950
4,2.0,1874,91289,6037,1966
2,1.0,1296,266461,6037,1947
4,3.0,2294,587000,6037,1987
3,2.0,1683,470000,6037,1954
3,1.0,1133,375292,6037,1953
3,1.0,1112,329438,6037,1953
3,2.0,2141,227701,6037,1949
3,2.0,1546,191087,6037,1956
4,2.0,1752,411256,6037,1965
5,3.0,2222,476192,6037,1947
4,3.0,1979,264357,6037,1989
3,2.0,1610,430800,6037,1955
4,4.0,2487,468870,6037,1947
4,3.0,1764,241656,6037,1961
3,2.0,1184,458000,6037,1960
4,3.0,1926,374026,6037,2003
3,3.0,1801,326331,6037,1994
2,1.0,854,150137,6037,1950
3,2.0,1490,72635,6037,1953
3,2.0,1748,445423,6037,1953
4,2.0,1250,294404,6037,1954
4,2.0,1264,96505,6037,1954
4,2.0,1200,480000,6037,1954
4,2.0,1212,169872,6037,1954
4,2.0,1548,387088,6037,1954
4,3.0,3312,546669,6037,1968
4,2.0,2018,102139,6037,1959
4,3.0,2518,160621,6037,1971
4,3.0,2818,480974,6037,1965
3,3.0,2428,131655,6037,1970
3,2.0,2084,806679,6037,1959
4,4.0,3192,620054,6037,1982
3,2.0,1888,509146,6037,1959
4,2.0,1938,551739,6037,1963
3,2.0,1643,584416,6037,1963
3,3.0,1923,479776,6037,1957
3,3.0,2104,575152,6037,1976
3,3.0,3328,581699,6037,1978
3,3.0,1545,329770,6037,1978
5,3.0,1839,322293,6037,1978
4,3.0,2261,923464,6037,1979
3,2.0,1624,514601,6037,1980
4,3.0,2736,560694,6037,1982
4,3.0,1804,549326,6037,1965
4,2.0,1835,83209,6037,1965
5,2.0,2039,495493,6037,1964
4,2.0,1804,286559,6037,1964
4,2.0,1924,447377,6037,1978
4,2.0,1924,596053,6037,1975
4,3.0,2347,303624,6037,1975
4,3.0,3103,869847,6037,1973
4,3.0,2518,440887,6037,1977
4,2.0,1722,227880,6037,1973
4,3.0,2379,169785,6037,1955
4,3.0,2417,465339,6037,1974
5,3.0,2360,123349,6037,1962
4,4.0,2572,123596,6037,1963
3,3.0,2830,143379,6037,1962
4,3.0,2839,793270,6037,1963
3,2.0,2405,634540,6037,1963
5,3.0,2070,538082,6037,1961
2,2.0,1432,252311,6037,1953
4,3.0,1972,512619,6037,1962
5,3.0,3006,138507,6037,1961
3,2.0,1578,100189,6037,1949
3,3.0,2304,740094,6037,1953
2,1.0,827,396334,6037,1954
2,3.0,1234,300061,6037,1952
2,3.0,2138,571101,6037,1952
4,2.0,1812,673096,6037,1949
4,2.0,1864,531274,6037,1955
3,2.0,1712,657426,6037,1952
3,2.0,2925,695810,6037,1955
4,2.0,1463,109437,6037,1957
4,2.0,1649,211464,6037,1957
3,4.0,1610,554784,6037,1959
5,2.0,2053,232122,6037,1959
4,4.0,1965,488076,6037,1959
5,4.0,2065,709000,6037,1957
5,3.0,2118,418046,6037,1961
4,2.0,1742,240888,6037,1958
4,2.0,1570,86248,6037,1960
3,2.0,1160,343472,6037,1960
3,2.0,1570,273657,6037,1960
4,2.0,1570,355650,6037,1961
3,2.0,1490,463418,6037,1960
4,2.0,1970,654305,6037,1960
4,2.0,1397,258424,6037,1960
3,2.0,1160,460000,6037,1960
4,2.0,1404,147294,6037,1960
4,3.0,1991,305198,6037,1960
3,2.0,1570,69126,6037,1960
4,2.0,1693,201019,6037,1976
5,3.0,2622,106614,6037,1966
5,3.0,2622,364175,6037,1966
5,3.0,2610,712518,6037,1967
5,3.0,2622,726000,6037,1967
5,3.0,2686,230158,6037,1968
4,3.0,2417,671326,6037,1984
4,3.0,2813,579791,6037,1986
4,3.0,2282,346854,6037,1964
3,2.0,2221,97083,6037,1962
4,2.0,1618,368130,6037,1962
4,3.0,1675,80520,6037,1961
4,2.0,2102,85483,6037,1964
4,3.0,2449,798000,6037,1978
5,3.0,2586,516636,6037,1977
4,3.0,1800,187582,6037,1972
3,3.0,1888,107238,6037,1972
4,3.0,2352,111378,6037,1969
4,3.0,2637,141160,6037,1966
3,2.0,1602,447299,6037,1979
4,3.0,1962,270147,6037,1960
3,2.0,1500,364079,6037,1960
4,2.0,1404,416234,6037,1959
3,2.0,1250,161935,6037,1958
3,2.0,1219,429746,6037,1955
2,1.0,1145,409000,6037,1949
2,1.0,1013,128121,6037,1940
3,2.0,1288,452500,6037,1963
4,2.0,1456,428525,6037,1960
4,3.0,2521,691631,6037,1981
4,2.0,1906,516677,6037,1956
3,2.0,1216,522000,6037,1959
4,3.0,2270,546462,6037,1985
5,3.0,2556,121523,6037,1965
5,3.0,2401,626979,6037,1965
3,2.0,2059,437900,6037,1981
4,2.0,1676,455633,6037,1971
4,4.0,2658,666779,6037,2002
3,3.0,3325,478829,6037,1990
3,2.5,1962,510320,6111,1986
2,2.0,1348,573786,6111,1986
4,3.0,2250,706000,6111,1986
3,2.5,2466,509138,6111,1988
4,3.0,3048,655646,6111,1988
4,3.0,2997,702247,6111,1989
3,2.5,1626,579000,6111,1984
3,2.5,1462,253948,6111,1979
3,2.5,1672,386842,6111,1978
5,3.0,2399,135184,6111,1976
5,3.0,2338,493357,6111,1970
5,3.0,1996,337057,6111,1970
5,3.0,1996,410385,6111,1970
3,2.5,3144,492775,6111,1980
3,2.0,2128,840000,6111,1974
4,3.0,2336,592754,6111,1969
4,2.0,2140,447923,6111,1975
4,3.0,2823,980000,6111,1970
4,2.0,2098,352240,6111,1976
4,2.5,2530,447119,6111,1973
4,2.5,2046,115359,6111,1973
4,2.0,1550,505033,6111,1973
3,3.0,2454,823619,6111,1971
4,2.5,2227,445332,6111,1969
4,3.0,2491,498551,6111,1969
4,2.5,2228,133217,6111,1968
3,2.5,2117,872324,6111,1988
3,3.0,2880,737109,6111,1988
4,3.0,2651,490501,6111,1980
4,3.0,2902,723787,6111,1988
4,3.5,3544,570131,6111,1987
4,2.5,2502,962716,6111,1987
3,2.0,1724,669834,6111,1986
4,3.0,2797,470725,6111,1986
4,3.0,2760,337181,6111,1980
4,2.5,2760,378425,6111,1980
4,2.5,2760,696461,6111,1979
5,3.0,3220,529904,6111,1979
4,2.0,1918,306923,6111,1976
3,2.0,1672,330178,6111,1976
4,4.0,3644,468280,6111,1976
3,3.0,3042,575346,6111,1985
4,2.5,2251,660564,6111,1973
3,3.0,2532,492397,6111,1970
5,3.0,2950,469810,6111,1969
4,2.0,1887,708605,6111,1969
5,3.5,2966,468524,6111,1964
3,2.5,2640,974000,6111,1988
3,1.5,1145,367136,6111,1962
3,3.5,2601,138825,6111,1959
4,2.5,2954,810000,6111,1967
3,1.0,932,127512,6111,1960
3,1.0,944,49611,6111,1960
3,1.0,992,45465,6111,1960
3,1.0,1358,197620,6111,1960
4,2.0,1324,281172,6111,1960
3,2.0,1218,435020,6111,1960
3,2.0,1140,333354,6111,1961
4,2.0,1346,355718,6111,1960
